filepaths,age,gender,race
./data/UTKFace\45_0_4_20170104184343710.jpg.chip.jpg,4,0,4
./data/UTKFace\40_0_4_20170117145400915.jpg.chip.jpg,4,0,4
./data/UTKFace\40_1_0_20170109220527167.jpg.chip.jpg,4,1,0
./data/UTKFace\48_0_0_20170105172432012.jpg.chip.jpg,4,0,0
./data/UTKFace\43_1_3_20170119193027273.jpg.chip.jpg,4,1,3
./data/UTKFace\47_0_0_20170119202349909.jpg.chip.jpg,4,0,0
./data/UTKFace\45_0_0_20170117170144193.jpg.chip.jpg,4,0,0
./data/UTKFace\43_0_0_20170119204527446.jpg.chip.jpg,4,0,0
./data/UTKFace\42_0_4_20170117142732651.jpg.chip.jpg,4,0,4
./data/UTKFace\45_0_4_20170103235240356.jpg.chip.jpg,4,0,4
./data/UTKFace\45_1_1_20170117183357517.jpg.chip.jpg,4,1,1
./data/UTKFace\43_1_0_20170103183352530.jpg.chip.jpg,4,1,0
./data/UTKFace\40_0_0_20170116224626718.jpg.chip.jpg,4,0,0
./data/UTKFace\45_0_3_20170119184244311.jpg.chip.jpg,4,0,3
./data/UTKFace\49_1_0_20170109220855652.jpg.chip.jpg,4,1,0
./data/UTKFace\42_0_0_20170116232941954.jpg.chip.jpg,4,0,0
./data/UTKFace\45_0_4_20170117130551448.jpg.chip.jpg,4,0,4
./data/UTKFace\43_0_2_20170116234843299.jpg.chip.jpg,4,0,2
./data/UTKFace\42_0_2_20170112215350320.jpg.chip.jpg,4,0,2
./data/UTKFace\44_0_3_20170119181415173.jpg.chip.jpg,4,0,3
./data/UTKFace\43_1_0_20170117155108211.jpg.chip.jpg,4,1,0
./data/UTKFace\42_1_0_20170116221807908.jpg.chip.jpg,4,1,0
./data/UTKFace\43_1_1_20170116023857562.jpg.chip.jpg,4,1,1
./data/UTKFace\43_0_0_20170114034306574.jpg.chip.jpg,4,0,0
./data/UTKFace\42_1_1_20170116160733333.jpg.chip.jpg,4,1,1
./data/UTKFace\40_0_0_20170117131221514.jpg.chip.jpg,4,0,0
./data/UTKFace\46_1_0_20170105172417134.jpg.chip.jpg,4,1,0
./data/UTKFace\40_1_1_20170112231614270.jpg.chip.jpg,4,1,1
./data/UTKFace\48_0_3_20170119205339015.jpg.chip.jpg,4,0,3
./data/UTKFace\48_0_0_20170104184236333.jpg.chip.jpg,4,0,0
./data/UTKFace\40_0_3_20170117194103620.jpg.chip.jpg,4,0,3
./data/UTKFace\48_0_0_20170111200118842.jpg.chip.jpg,4,0,0
./data/UTKFace\40_0_0_20170117120759137.jpg.chip.jpg,4,0,0
./data/UTKFace\45_0_1_20170113173605450.jpg.chip.jpg,4,0,1
./data/UTKFace\46_0_1_20170117141729225.jpg.chip.jpg,4,0,1
./data/UTKFace\41_0_0_20170109002859574.jpg.chip.jpg,4,0,0
./data/UTKFace\46_1_0_20170109002625012.jpg.chip.jpg,4,1,0
./data/UTKFace\48_1_0_20170109010620232.jpg.chip.jpg,4,1,0
./data/UTKFace\40_0_0_20170117134708024.jpg.chip.jpg,4,0,0
./data/UTKFace\46_0_1_20170113184447960.jpg.chip.jpg,4,0,1
./data/UTKFace\48_0_0_20170117160506440.jpg.chip.jpg,4,0,0
./data/UTKFace\43_0_0_20170104183504030.jpg.chip.jpg,4,0,0
./data/UTKFace\43_0_0_20170104184051293.jpg.chip.jpg,4,0,0
./data/UTKFace\43_0_0_20170105164829293.jpg.chip.jpg,4,0,0
./data/UTKFace\40_1_0_20170105172808981.jpg.chip.jpg,4,1,0
./data/UTKFace\45_0_0_20170117203724896.jpg.chip.jpg,4,0,0
./data/UTKFace\47_1_0_20170110123140034.jpg.chip.jpg,4,1,0
./data/UTKFace\43_1_0_20170103183352530.jpg.chip.jpg,4,1,0
./data/UTKFace\45_0_4_20170104200726522.jpg.chip.jpg,4,0,4
./data/UTKFace\40_0_0_20170117182908711.jpg.chip.jpg,4,0,0
./data/UTKFace\42_0_0_20170104170602137.jpg.chip.jpg,4,0,0
./data/UTKFace\40_0_3_20170104201852330.jpg.chip.jpg,4,0,3
./data/UTKFace\49_0_3_20170119201931356.jpg.chip.jpg,4,0,3
./data/UTKFace\48_1_1_20170117132631424.jpg.chip.jpg,4,1,1
./data/UTKFace\40_1_0_20170117154646262.jpg.chip.jpg,4,1,0
./data/UTKFace\40_1_1_20170113012749881.jpg.chip.jpg,4,1,1
./data/UTKFace\41_1_0_20170103183002200.jpg.chip.jpg,4,1,0
./data/UTKFace\45_1_0_20170109220540006.jpg.chip.jpg,4,1,0
./data/UTKFace\48_0_1_20170113184623503.jpg.chip.jpg,4,0,1
./data/UTKFace\44_0_3_20170119165428991.jpg.chip.jpg,4,0,3
./data/UTKFace\41_0_1_20170113151532863.jpg.chip.jpg,4,0,1
./data/UTKFace\45_1_3_20170119183505494.jpg.chip.jpg,4,1,3
./data/UTKFace\40_0_0_20170117145838179.jpg.chip.jpg,4,0,0
./data/UTKFace\42_0_0_20170117185752122.jpg.chip.jpg,4,0,0
./data/UTKFace\45_0_0_20170119195628780.jpg.chip.jpg,4,0,0
./data/UTKFace\44_0_1_20170117172018631.jpg.chip.jpg,4,0,1
./data/UTKFace\45_0_0_20170117181754620.jpg.chip.jpg,4,0,0
./data/UTKFace\40_1_2_20170117175140261.jpg.chip.jpg,4,1,2
./data/UTKFace\45_0_0_20170116232936514.jpg.chip.jpg,4,0,0
./data/UTKFace\45_1_0_20170110154302056.jpg.chip.jpg,4,1,0
./data/UTKFace\49_1_0_20170109220426712.jpg.chip.jpg,4,1,0
./data/UTKFace\45_1_0_20170117001056094.jpg.chip.jpg,4,1,0
./data/UTKFace\46_1_0_20170104235700307.jpg.chip.jpg,4,1,0
./data/UTKFace\40_0_2_20170116181341336.jpg.chip.jpg,4,0,2
./data/UTKFace\42_1_1_20170113005717990.jpg.chip.jpg,4,1,1
./data/UTKFace\41_0_3_20170104201116162.jpg.chip.jpg,4,0,3
./data/UTKFace\42_0_0_20170117185725872.jpg.chip.jpg,4,0,0
./data/UTKFace\45_0_2_20170116232857435.jpg.chip.jpg,4,0,2
./data/UTKFace\48_0_0_20170104211541076.jpg.chip.jpg,4,0,0
./data/UTKFace\48_0_4_20170104213328405.jpg.chip.jpg,4,0,4
./data/UTKFace\41_1_0_20170103181204176.jpg.chip.jpg,4,1,0
./data/UTKFace\40_1_1_20170113012749881.jpg.chip.jpg,4,1,1
./data/UTKFace\45_0_3_20170119203905073.jpg.chip.jpg,4,0,3
./data/UTKFace\42_0_0_20170117135651920.jpg.chip.jpg,4,0,0
./data/UTKFace\48_0_1_20170113184623503.jpg.chip.jpg,4,0,1
./data/UTKFace\41_1_0_20170111182452877.jpg.chip.jpg,4,1,0
./data/UTKFace\40_0_4_20170116213431880.jpg.chip.jpg,4,0,4
./data/UTKFace\42_0_0_20170104181513925.jpg.chip.jpg,4,0,0
./data/UTKFace\48_0_3_20170119192924313.jpg.chip.jpg,4,0,3
./data/UTKFace\41_0_1_20170116143010959.jpg.chip.jpg,4,0,1
./data/UTKFace\49_0_0_20170104205331460.jpg.chip.jpg,4,0,0
./data/UTKFace\40_0_0_20170117185304858.jpg.chip.jpg,4,0,0
./data/UTKFace\43_0_1_20170116210444779.jpg.chip.jpg,4,0,1
./data/UTKFace\41_1_0_20170105172643292.jpg.chip.jpg,4,1,0
./data/UTKFace\41_0_2_20170116192329504.jpg.chip.jpg,4,0,2
./data/UTKFace\41_0_0_20170117154715268.jpg.chip.jpg,4,0,0
./data/UTKFace\42_1_3_20170119163800509.jpg.chip.jpg,4,1,3
./data/UTKFace\49_0_0_20170116192750301.jpg.chip.jpg,4,0,0
./data/UTKFace\45_0_0_20170117180150486.jpg.chip.jpg,4,0,0
./data/UTKFace\41_0_2_20170104184907998.jpg.chip.jpg,4,0,2
./data/UTKFace\45_0_0_20170117182436373.jpg.chip.jpg,4,0,0
./data/UTKFace\47_1_0_20170111182452927.jpg.chip.jpg,4,1,0
./data/UTKFace\45_1_1_20170116162143245.jpg.chip.jpg,4,1,1
./data/UTKFace\45_0_0_20170117185032873.jpg.chip.jpg,4,0,0
./data/UTKFace\45_0_3_20170119184144631.jpg.chip.jpg,4,0,3
./data/UTKFace\44_0_3_20170119184239800.jpg.chip.jpg,4,0,3
./data/UTKFace\40_1_0_20170117174753056.jpg.chip.jpg,4,1,0
./data/UTKFace\40_0_1_20170116011202811.jpg.chip.jpg,4,0,1
./data/UTKFace\42_1_2_20170104204657182.jpg.chip.jpg,4,1,2
./data/UTKFace\42_0_1_20170113184020904.jpg.chip.jpg,4,0,1
./data/UTKFace\40_0_2_20170116173629300.jpg.chip.jpg,4,0,2
./data/UTKFace\41_0_3_20170119171541497.jpg.chip.jpg,4,0,3
./data/UTKFace\46_0_2_20170116173625939.jpg.chip.jpg,4,0,2
./data/UTKFace\49_0_0_20170105163916587.jpg.chip.jpg,4,0,0
./data/UTKFace\41_0_0_20170117154713956.jpg.chip.jpg,4,0,0
./data/UTKFace\44_0_3_20170119155521690.jpg.chip.jpg,4,0,3
./data/UTKFace\40_1_0_20170104185155934.jpg.chip.jpg,4,1,0
./data/UTKFace\45_0_3_20170119162821908.jpg.chip.jpg,4,0,3
./data/UTKFace\42_1_0_20170116221807908.jpg.chip.jpg,4,1,0
./data/UTKFace\45_0_0_20170117170144193.jpg.chip.jpg,4,0,0
./data/UTKFace\45_1_0_20170117185215951.jpg.chip.jpg,4,1,0
./data/UTKFace\42_1_0_20170105000836339.jpg.chip.jpg,4,1,0
./data/UTKFace\47_0_1_20170117173346286.jpg.chip.jpg,4,0,1
./data/UTKFace\48_1_0_20170109135746831.jpg.chip.jpg,4,1,0
./data/UTKFace\45_0_0_20170117152339171.jpg.chip.jpg,4,0,0
./data/UTKFace\40_1_2_20170116183042122.jpg.chip.jpg,4,1,2
./data/UTKFace\42_0_0_20170117130005462.jpg.chip.jpg,4,0,0
./data/UTKFace\40_1_0_20170104205021796.jpg.chip.jpg,4,1,0
./data/UTKFace\40_0_3_20170119204114783.jpg.chip.jpg,4,0,3
./data/UTKFace\48_0_2_20170117160518496.jpg.chip.jpg,4,0,2
./data/UTKFace\40_0_0_20170117135204149.jpg.chip.jpg,4,0,0
./data/UTKFace\45_0_0_20170117170948114.jpg.chip.jpg,4,0,0
./data/UTKFace\45_0_4_20170117130551448.jpg.chip.jpg,4,0,4
./data/UTKFace\46_0_4_20170105162327242.jpg.chip.jpg,4,0,4
./data/UTKFace\48_0_0_20170111203244405.jpg.chip.jpg,4,0,0
./data/UTKFace\40_1_0_20170117155203150.jpg.chip.jpg,4,1,0
./data/UTKFace\40_0_0_20170117135108861.jpg.chip.jpg,4,0,0
./data/UTKFace\44_0_3_20170119200316171.jpg.chip.jpg,4,0,3
./data/UTKFace\40_0_1_20170113152055344.jpg.chip.jpg,4,0,1
./data/UTKFace\40_0_2_20170116183802085.jpg.chip.jpg,4,0,2
./data/UTKFace\45_0_1_20170116010133085.jpg.chip.jpg,4,0,1
./data/UTKFace\45_1_0_20170110160643106.jpg.chip.jpg,4,1,0
./data/UTKFace\46_0_1_20170113152154248.jpg.chip.jpg,4,0,1
./data/UTKFace\45_0_3_20170119200707996.jpg.chip.jpg,4,0,3
./data/UTKFace\42_0_0_20170117185635954.jpg.chip.jpg,4,0,0
./data/UTKFace\45_0_1_20170113190638200.jpg.chip.jpg,4,0,1
./data/UTKFace\45_1_0_20170109221119437.jpg.chip.jpg,4,1,0
./data/UTKFace\42_0_3_20170105172357317.jpg.chip.jpg,4,0,3
./data/UTKFace\43_0_0_20170104183504030.jpg.chip.jpg,4,0,0
./data/UTKFace\40_0_0_20170116212312565.jpg.chip.jpg,4,0,0
./data/UTKFace\42_0_1_20170113184020904.jpg.chip.jpg,4,0,1
./data/UTKFace\42_0_0_20170117135635200.jpg.chip.jpg,4,0,0
./data/UTKFace\49_0_0_20170104205813820.jpg.chip.jpg,4,0,0
./data/UTKFace\40_0_0_20170117154508715.jpg.chip.jpg,4,0,0
./data/UTKFace\40_0_2_20170112003844676.jpg.chip.jpg,4,0,2
./data/UTKFace\40_0_0_20170120221007844.jpg.chip.jpg,4,0,0
./data/UTKFace\43_0_1_20170116203818122.jpg.chip.jpg,4,0,1
./data/UTKFace\40_0_0_20170117154511273.jpg.chip.jpg,4,0,0
./data/UTKFace\43_1_1_20170117155119604.jpg.chip.jpg,4,1,1
./data/UTKFace\42_0_3_20170119171532128.jpg.chip.jpg,4,0,3
./data/UTKFace\43_0_2_20170116192612780.jpg.chip.jpg,4,0,2
./data/UTKFace\43_0_4_20170104205649403.jpg.chip.jpg,4,0,4
./data/UTKFace\42_1_0_20170119204510263.jpg.chip.jpg,4,1,0
./data/UTKFace\45_1_1_20170112203850233.jpg.chip.jpg,4,1,1
./data/UTKFace\43_1_0_20170103183352530.jpg.chip.jpg,4,1,0
./data/UTKFace\45_0_0_20170113183730823.jpg.chip.jpg,4,0,0
./data/UTKFace\45_1_0_20170103163617968.jpg.chip.jpg,4,1,0
./data/UTKFace\48_0_0_20170117131143074.jpg.chip.jpg,4,0,0
./data/UTKFace\40_0_0_20170120221048429.jpg.chip.jpg,4,0,0
./data/UTKFace\40_0_0_20170117135108861.jpg.chip.jpg,4,0,0
./data/UTKFace\45_0_0_20170104194418815.jpg.chip.jpg,4,0,0
./data/UTKFace\47_0_0_20170119202349909.jpg.chip.jpg,4,0,0
./data/UTKFace\45_0_3_20170119144853174.jpg.chip.jpg,4,0,3
./data/UTKFace\45_0_3_20170119194836227.jpg.chip.jpg,4,0,3
./data/UTKFace\42_0_1_20170113190603850.jpg.chip.jpg,4,0,1
./data/UTKFace\40_1_0_20170117135420797.jpg.chip.jpg,4,1,0
./data/UTKFace\46_1_1_20170113011956753.jpg.chip.jpg,4,1,1
./data/UTKFace\45_0_0_20170117135648206.jpg.chip.jpg,4,0,0
./data/UTKFace\40_0_3_20170119154448251.jpg.chip.jpg,4,0,3
./data/UTKFace\42_0_0_20170104210426844.jpg.chip.jpg,4,0,0
./data/UTKFace\44_0_3_20170119195210483.jpg.chip.jpg,4,0,3
./data/UTKFace\47_0_1_20170114034328343.jpg.chip.jpg,4,0,1
./data/UTKFace\44_0_3_20170119184239800.jpg.chip.jpg,4,0,3
./data/UTKFace\44_1_0_20170104211529444.jpg.chip.jpg,4,1,0
./data/UTKFace\45_0_3_20170119202044372.jpg.chip.jpg,4,0,3
./data/UTKFace\43_0_0_20170119163815846.jpg.chip.jpg,4,0,0
./data/UTKFace\45_1_1_20170116003204136.jpg.chip.jpg,4,1,1
./data/UTKFace\46_1_3_20170119202150389.jpg.chip.jpg,4,1,3
./data/UTKFace\48_0_4_20170117163407198.jpg.chip.jpg,4,0,4
./data/UTKFace\45_0_3_20170105163539339.jpg.chip.jpg,4,0,3
./data/UTKFace\40_0_0_20170117182937462.jpg.chip.jpg,4,0,0
./data/UTKFace\45_1_0_20170109221119437.jpg.chip.jpg,4,1,0
./data/UTKFace\40_0_3_20170104214526773.jpg.chip.jpg,4,0,3
./data/UTKFace\40_0_0_20170113134225018.jpg.chip.jpg,4,0,0
./data/UTKFace\48_0_0_20170104201250552.jpg.chip.jpg,4,0,0
./data/UTKFace\46_0_2_20170116192700927.jpg.chip.jpg,4,0,2
./data/UTKFace\40_0_1_20170113152103014.jpg.chip.jpg,4,0,1
./data/UTKFace\44_1_4_20170104170219257.jpg.chip.jpg,4,1,4
./data/UTKFace\45_1_0_20170117182517677.jpg.chip.jpg,4,1,0
./data/UTKFace\40_1_3_20170109142008373.jpg.chip.jpg,4,1,3
./data/UTKFace\48_0_0_20170117174428789.jpg.chip.jpg,4,0,0
./data/UTKFace\40_1_1_20170113012402513.jpg.chip.jpg,4,1,1
./data/UTKFace\42_0_1_20170116193736397.jpg.chip.jpg,4,0,1
./data/UTKFace\47_0_4_20170104210453028.jpg.chip.jpg,4,0,4
./data/UTKFace\40_0_0_20170117185309809.jpg.chip.jpg,4,0,0
./data/UTKFace\42_0_4_20170104204413955.jpg.chip.jpg,4,0,4
./data/UTKFace\44_0_3_20170119181341765.jpg.chip.jpg,4,0,3
./data/UTKFace\44_0_0_20170117003404757.jpg.chip.jpg,4,0,0
./data/UTKFace\40_0_0_20170117182353980.jpg.chip.jpg,4,0,0
./data/UTKFace\40_1_1_20170113012546137.jpg.chip.jpg,4,1,1
./data/UTKFace\42_0_0_20170104204628725.jpg.chip.jpg,4,0,0
./data/UTKFace\45_0_0_20170117173552477.jpg.chip.jpg,4,0,0
./data/UTKFace\45_0_3_20170119201128901.jpg.chip.jpg,4,0,3
./data/UTKFace\40_0_0_20170117120447856.jpg.chip.jpg,4,0,0
./data/UTKFace\49_0_1_20170117022513719.jpg.chip.jpg,4,0,1
./data/UTKFace\46_1_0_20170109220530862.jpg.chip.jpg,4,1,0
./data/UTKFace\42_1_1_20170112231620452.jpg.chip.jpg,4,1,1
./data/UTKFace\40_1_1_20170116003454596.jpg.chip.jpg,4,1,1
./data/UTKFace\40_0_2_20170116192745755.jpg.chip.jpg,4,0,2
./data/UTKFace\45_0_1_20170116010133085.jpg.chip.jpg,4,0,1
./data/UTKFace\44_0_0_20170104210247572.jpg.chip.jpg,4,0,0
./data/UTKFace\44_1_3_20170119172158321.jpg.chip.jpg,4,1,3
./data/UTKFace\49_0_4_20170117190551451.jpg.chip.jpg,4,0,4
./data/UTKFace\40_0_0_20170117182353980.jpg.chip.jpg,4,0,0
./data/UTKFace\48_1_0_20170104185815758.jpg.chip.jpg,4,1,0
./data/UTKFace\40_1_0_20170116211621237.jpg.chip.jpg,4,1,0
./data/UTKFace\45_0_3_20170119201221388.jpg.chip.jpg,4,0,3
./data/UTKFace\42_0_0_20170117135614403.jpg.chip.jpg,4,0,0
./data/UTKFace\40_0_0_20170117091924107.jpg.chip.jpg,4,0,0
./data/UTKFace\47_1_0_20170109220729248.jpg.chip.jpg,4,1,0
./data/UTKFace\42_0_4_20170104202440690.jpg.chip.jpg,4,0,4
./data/UTKFace\47_1_0_20170117140025374.jpg.chip.jpg,4,1,0
./data/UTKFace\41_1_0_20170117185511874.jpg.chip.jpg,4,1,0
./data/UTKFace\48_0_0_20170117131143074.jpg.chip.jpg,4,0,0
./data/UTKFace\43_0_3_20170119202340885.jpg.chip.jpg,4,0,3
./data/UTKFace\41_1_0_20170109010103671.jpg.chip.jpg,4,1,0
./data/UTKFace\44_1_0_20170104235328961.jpg.chip.jpg,4,1,0
./data/UTKFace\46_1_4_20170105170029053.jpg.chip.jpg,4,1,4
./data/UTKFace\48_1_0_20170119205430280.jpg.chip.jpg,4,1,0
./data/UTKFace\46_0_1_20170113151900392.jpg.chip.jpg,4,0,1
./data/UTKFace\48_0_0_20170113181243230.jpg.chip.jpg,4,0,0
./data/UTKFace\43_0_3_20170119202340885.jpg.chip.jpg,4,0,3
./data/UTKFace\42_0_2_20170104181453181.jpg.chip.jpg,4,0,2
./data/UTKFace\43_1_0_20170109141845861.jpg.chip.jpg,4,1,0
./data/UTKFace\47_0_1_20170117172015693.jpg.chip.jpg,4,0,1
./data/UTKFace\45_0_3_20170105001317092.jpg.chip.jpg,4,0,3
./data/UTKFace\45_1_0_20170103163311263.jpg.chip.jpg,4,1,0
./data/UTKFace\40_0_0_20170116222105127.jpg.chip.jpg,4,0,0
./data/UTKFace\48_0_0_20170111200118842.jpg.chip.jpg,4,0,0
./data/UTKFace\45_0_3_20170119171853186.jpg.chip.jpg,4,0,3
./data/UTKFace\49_0_0_20170117190515851.jpg.chip.jpg,4,0,0
./data/UTKFace\45_0_0_20170104184307637.jpg.chip.jpg,4,0,0
./data/UTKFace\44_1_0_20170104211529444.jpg.chip.jpg,4,1,0
./data/UTKFace\47_0_3_20170119202114397.jpg.chip.jpg,4,0,3
./data/UTKFace\49_1_0_20170109141328213.jpg.chip.jpg,4,1,0
./data/UTKFace\46_0_1_20170113152154248.jpg.chip.jpg,4,0,1
./data/UTKFace\40_0_4_20170104210123901.jpg.chip.jpg,4,0,4
./data/UTKFace\46_0_0_20170104205340845.jpg.chip.jpg,4,0,0
./data/UTKFace\40_1_0_20170104183639757.jpg.chip.jpg,4,1,0
./data/UTKFace\40_0_0_20170117135602850.jpg.chip.jpg,4,0,0
./data/UTKFace\40_0_0_20170120221110988.jpg.chip.jpg,4,0,0
./data/UTKFace\40_0_1_20170117135308283.jpg.chip.jpg,4,0,1
./data/UTKFace\40_0_0_20170105172450332.jpg.chip.jpg,4,0,0
./data/UTKFace\41_0_0_20170116010754652.jpg.chip.jpg,4,0,0
./data/UTKFace\45_0_3_20170119180924508.jpg.chip.jpg,4,0,3
./data/UTKFace\47_0_0_20170120222507721.jpg.chip.jpg,4,0,0
./data/UTKFace\42_1_0_20170105164819483.jpg.chip.jpg,4,1,0
./data/UTKFace\40_1_1_20170113011948248.jpg.chip.jpg,4,1,1
./data/UTKFace\40_1_0_20170117201542095.jpg.chip.jpg,4,1,0
./data/UTKFace\46_0_1_20170117171118355.jpg.chip.jpg,4,0,1
./data/UTKFace\45_0_2_20170120222541001.jpg.chip.jpg,4,0,2
./data/UTKFace\43_0_2_20170117134842975.jpg.chip.jpg,4,0,2
./data/UTKFace\40_1_0_20170104192805191.jpg.chip.jpg,4,1,0
./data/UTKFace\40_0_0_20170104201930209.jpg.chip.jpg,4,0,0
./data/UTKFace\40_0_0_20170120223924629.jpg.chip.jpg,4,0,0
./data/UTKFace\42_0_2_20170104205142164.jpg.chip.jpg,4,0,2
./data/UTKFace\45_0_0_20170120221758572.jpg.chip.jpg,4,0,0
./data/UTKFace\45_1_0_20170115231034803.jpg.chip.jpg,4,1,0
./data/UTKFace\41_0_2_20170116192512743.jpg.chip.jpg,4,0,2
./data/UTKFace\48_0_3_20170119205336640.jpg.chip.jpg,4,0,3
./data/UTKFace\45_1_1_20170113012310351.jpg.chip.jpg,4,1,1
./data/UTKFace\40_1_0_20170105172927477.jpg.chip.jpg,4,1,0
./data/UTKFace\42_1_1_20170113000652498.jpg.chip.jpg,4,1,1
./data/UTKFace\43_1_0_20170117155104591.jpg.chip.jpg,4,1,0
./data/UTKFace\40_1_0_20170120133632861.jpg.chip.jpg,4,1,0
./data/UTKFace\46_0_3_20170108235809786.jpg.chip.jpg,4,0,3
./data/UTKFace\40_0_1_20170117194506722.jpg.chip.jpg,4,0,1
./data/UTKFace\45_0_0_20170117141859353.jpg.chip.jpg,4,0,0
./data/UTKFace\40_0_4_20170104210123901.jpg.chip.jpg,4,0,4
./data/UTKFace\45_0_2_20170116163531048.jpg.chip.jpg,4,0,2
./data/UTKFace\43_0_0_20170117153817367.jpg.chip.jpg,4,0,0
./data/UTKFace\46_1_1_20170113001246891.jpg.chip.jpg,4,1,1
./data/UTKFace\40_1_0_20170105173401214.jpg.chip.jpg,4,1,0
./data/UTKFace\40_0_2_20170116193717434.jpg.chip.jpg,4,0,2
./data/UTKFace\40_1_3_20170119165539693.jpg.chip.jpg,4,1,3
./data/UTKFace\43_0_3_20170119162826244.jpg.chip.jpg,4,0,3
./data/UTKFace\45_0_0_20170117135103724.jpg.chip.jpg,4,0,0
./data/UTKFace\40_0_0_20170117135935650.jpg.chip.jpg,4,0,0
./data/UTKFace\43_1_1_20170117094954741.jpg.chip.jpg,4,1,1
./data/UTKFace\46_1_0_20170104170621792.jpg.chip.jpg,4,1,0
./data/UTKFace\45_0_0_20170117130051893.jpg.chip.jpg,4,0,0
./data/UTKFace\43_0_0_20170114034306574.jpg.chip.jpg,4,0,0
./data/UTKFace\49_0_0_20170104205907868.jpg.chip.jpg,4,0,0
./data/UTKFace\44_0_3_20170119195216221.jpg.chip.jpg,4,0,3
./data/UTKFace\45_0_1_20170117175348238.jpg.chip.jpg,4,0,1
./data/UTKFace\40_1_0_20170116235425418.jpg.chip.jpg,4,1,0
./data/UTKFace\41_1_0_20170104170026513.jpg.chip.jpg,4,1,0
./data/UTKFace\43_1_1_20170116003503143.jpg.chip.jpg,4,1,1
./data/UTKFace\40_1_1_20170116223441453.jpg.chip.jpg,4,1,1
./data/UTKFace\41_1_1_20170117194317075.jpg.chip.jpg,4,1,1
./data/UTKFace\40_0_0_20170117185234626.jpg.chip.jpg,4,0,0
./data/UTKFace\45_0_1_20170117182914790.jpg.chip.jpg,4,0,1
./data/UTKFace\45_0_3_20170119195808299.jpg.chip.jpg,4,0,3
./data/UTKFace\45_0_1_20170117171145629.jpg.chip.jpg,4,0,1
./data/UTKFace\40_0_0_20170104204711073.jpg.chip.jpg,4,0,0
./data/UTKFace\42_1_1_20170113005434508.jpg.chip.jpg,4,1,1
./data/UTKFace\40_1_2_20170116191811650.jpg.chip.jpg,4,1,2
./data/UTKFace\45_0_0_20170116222010006.jpg.chip.jpg,4,0,0
./data/UTKFace\44_0_0_20170104205257195.jpg.chip.jpg,4,0,0
./data/UTKFace\40_0_2_20170116183802085.jpg.chip.jpg,4,0,2
./data/UTKFace\40_0_1_20170116011202811.jpg.chip.jpg,4,0,1
./data/UTKFace\45_1_0_20170117153716084.jpg.chip.jpg,4,1,0
./data/UTKFace\48_0_3_20170119202007642.jpg.chip.jpg,4,0,3
./data/UTKFace\42_1_0_20170104184036733.jpg.chip.jpg,4,1,0
./data/UTKFace\40_0_2_20170112003844676.jpg.chip.jpg,4,0,2
./data/UTKFace\49_0_0_20170111181750448.jpg.chip.jpg,4,0,0
./data/UTKFace\47_0_3_20170119184351798.jpg.chip.jpg,4,0,3
./data/UTKFace\40_0_2_20170116180919548.jpg.chip.jpg,4,0,2
./data/UTKFace\47_0_1_20170113184729088.jpg.chip.jpg,4,0,1
./data/UTKFace\45_0_0_20170108235329396.jpg.chip.jpg,4,0,0
./data/UTKFace\40_0_2_20170116191354067.jpg.chip.jpg,4,0,2
./data/UTKFace\40_1_0_20170117181413925.jpg.chip.jpg,4,1,0
./data/UTKFace\45_1_3_20170117194826185.jpg.chip.jpg,4,1,3
./data/UTKFace\40_0_0_20170117133805950.jpg.chip.jpg,4,0,0
./data/UTKFace\48_1_4_20170104181540549.jpg.chip.jpg,4,1,4
./data/UTKFace\45_0_3_20170119201255635.jpg.chip.jpg,4,0,3
./data/UTKFace\44_1_1_20170116164354400.jpg.chip.jpg,4,1,1
./data/UTKFace\42_0_1_20170116220125979.jpg.chip.jpg,4,0,1
./data/UTKFace\44_1_0_20170105001250091.jpg.chip.jpg,4,1,0
./data/UTKFace\49_0_0_20170116192750301.jpg.chip.jpg,4,0,0
./data/UTKFace\40_1_0_20170117185328025.jpg.chip.jpg,4,1,0
./data/UTKFace\45_0_3_20170119195659219.jpg.chip.jpg,4,0,3
./data/UTKFace\44_0_0_20170104210247572.jpg.chip.jpg,4,0,0
./data/UTKFace\40_1_1_20170113001137947.jpg.chip.jpg,4,1,1
./data/UTKFace\45_1_2_20170107211934472.jpg.chip.jpg,4,1,2
./data/UTKFace\40_0_0_20170105172450332.jpg.chip.jpg,4,0,0
./data/UTKFace\49_1_0_20170109220426712.jpg.chip.jpg,4,1,0
./data/UTKFace\45_1_0_20170117175326912.jpg.chip.jpg,4,1,0
./data/UTKFace\45_1_0_20170119192452937.jpg.chip.jpg,4,1,0
./data/UTKFace\45_0_0_20170104205315204.jpg.chip.jpg,4,0,0
./data/UTKFace\45_0_1_20170113152719963.jpg.chip.jpg,4,0,1
./data/UTKFace\48_1_4_20170104181540549.jpg.chip.jpg,4,1,4
./data/UTKFace\46_1_0_20170109220530862.jpg.chip.jpg,4,1,0
./data/UTKFace\48_0_0_20170111201220613.jpg.chip.jpg,4,0,0
./data/UTKFace\45_0_0_20170120220558289.jpg.chip.jpg,4,0,0
./data/UTKFace\45_0_2_20170112214906872.jpg.chip.jpg,4,0,2
./data/UTKFace\41_0_0_20170116202014245.jpg.chip.jpg,4,0,0
./data/UTKFace\49_1_0_20170117154443925.jpg.chip.jpg,4,1,0
